Company Name,Batch,YC Profile URL,Website,Description,Status,Industries,Team Size,Location
Perspectives Health,S25,https://www.ycombinator.com/companies/perspectives-health,https://perspectiveshealth.ai/,Automating away admin for behavioral health clinics,Active,Healthcare; Healthcare IT,4,"Chicago, IL, USA"
Modelence,S25,https://www.ycombinator.com/companies/modelence,https://modelence.com,The full-stack platform for agentic development,Active,B2B; Infrastructure,3,"San Francisco, CA, USA"
Magnetic,S25,https://www.ycombinator.com/companies/magnetic,https://www.magnetictax.com,AI Tax Preparer for CPA firms,Active,B2B; Productivity,2,
Fleetline,S25,https://www.ycombinator.com/companies/fleetline,https://fleetline.ai,Optimizing fleet planning with data driven algorithms,Active,B2B; Supply Chain and Logistics,3,"New York, NY, USA"
Clodo,S25,https://www.ycombinator.com/companies/clodo,https://clodo.ai,Vibe GTM. Execute your outbound ideas with just a prompt,Active,B2B; Sales,2,"San Francisco, CA, USA"
stagewise,S25,https://www.ycombinator.com/companies/stagewise,https://stagewise.io,The frontend coding agent for real codebases.,Active,"B2B; Engineering, Product and Design",2,
Flywheel AI,S25,https://www.ycombinator.com/companies/flywheel-ai,https://useflywheel.ai/,Waymo for excavators,Active,Industrials; Manufacturing and Robotics,2,"San Francisco, CA, USA"
Juxta,S25,https://www.ycombinator.com/companies/juxta,https://juxta.com,Building a GPS alternative 100x more powerful with no hardware needed.,Active,B2B,,
Okibi,S25,https://www.ycombinator.com/companies/okibi,https://okibi.ai,"Build AI coworkers using natural language, it's Lovable for agents",Active,B2B,2,"San Francisco, CA, USA"
dScribe AI,S25,https://www.ycombinator.com/companies/dscribe-ai,https://dscribeai.com/,Computer vision for bulk inventory tracking,Active,B2B; Supply Chain and Logistics,2,"Olathe, KS, USA"
Kernel,S25,https://www.ycombinator.com/companies/kernel,https://www.kernel.sh,"Crazy fast, open source infra for AI agents to use the Internet",Active,B2B; Infrastructure,6,"San Francisco, CA, USA"
Reacher,S25,https://www.ycombinator.com/companies/reacher,https://reacherapp.com/,We automate creator marketing for the world's largest brands,Active,B2B,15,"San Francisco, CA, USA"
Certus AI,S25,https://www.ycombinator.com/companies/certus-ai,https://www.certus-ai.com/,Replacing the restaurant phone line with Voice AI,Active,B2B,3,"San Francisco, CA, USA"
Hera,S25,https://www.ycombinator.com/companies/hera-video,https://hera.video/,AI Motion Designer,Active,"B2B; Engineering, Product and Design",5,
Notte,S25,https://www.ycombinator.com/companies/notte,https://www.notte.cc/,Reliable Web Agents for Enterprise,Active,B2B,5,"San Francisco, CA, USA"
Pally,S25,https://www.ycombinator.com/companies/pally,https://pally.com,Intelligent Unified Inbox + Personal CRM,Active,B2B; Productivity,3,"San Francisco, CA, USA"
Locata,S25,https://www.ycombinator.com/companies/locata,https://www.locatahealth.com/,AI Referral Automation for Primary Care Clinics,Active,Healthcare; Healthcare IT,3,"New York, NY, USA"
Pleom,S25,https://www.ycombinator.com/companies/pleom,https://pleom.com,Agentic Business Intelligence,Active,B2B; Analytics,,
Convexia,S25,https://www.ycombinator.com/companies/convexia,https://convexia.bio,The world's first AI-maximalist pharma company,Active,Healthcare; Drug Discovery and Delivery,4,
SigmanticAI,S25,https://www.ycombinator.com/companies/sigmanticai,https://www.sigmanticai.com,The Cursor for Chip Design - Delivering Silicon-Ready Chip Designs…,Active,"B2B; Engineering, Product and Design",2,"Dublin, CA 94568, USA"
Opennote,S25,https://www.ycombinator.com/companies/opennote,https://opennote.com,The notebook that thinks with you.,Active,Consumer,3,"San Francisco, CA, USA"
Sira,S25,https://www.ycombinator.com/companies/sira,https://sira.team,AI Native Rippling for Deskless Workers,Active,B2B; Human Resources,,
F4,S25,https://www.ycombinator.com/companies/f4,https://f4.dev/,Automating compliance checks for engineering drawings,Active,Industrials,5,"San Francisco, CA, USA"
Metis,S25,https://www.ycombinator.com/companies/metis,https://withmetis.ai,Infrastructure to build reliable agents,Active,B2B; Infrastructure,13,"San Francisco, CA, USA"
Eden,S25,https://www.ycombinator.com/companies/tryeden,https://tryeden.ai,Autonomous Marketing AI for Ecommerce Brands,Active,B2B; Marketing,2,"New York, NY, USA"
Altur,S25,https://www.ycombinator.com/companies/altur,https://altur.io,Voice AI Agents for Debt Collection,Active,B2B,3,"Mexico City, CDMX, Mexico"
PARES AI,S25,https://www.ycombinator.com/companies/pares-ai,https://www.pares.ai/,Helping commercial real estate brokers find and close more deals.,Active,Real Estate and Construction,3,"San Francisco, CA, USA"
Avelis Health,S25,https://www.ycombinator.com/companies/avelis-health,https://avelishealth.com,We audit medical claims for self-insured employers and health plans.,Active,Healthcare; Healthcare IT,2,
Nautilus,S25,https://www.ycombinator.com/companies/nautilus,https://nautilus.co,AI platform to grow and to optimize car washes,Active,B2B; Sales,2,
Humoniq,S25,https://www.ycombinator.com/companies/humoniq,https://humoniq.ai,AI-Native BPO for travel & transport,Active,B2B,6,"San Francisco, CA, USA"
Palace,S25,https://www.ycombinator.com/companies/palace,https://www.palace.so,"Palace plans, coordinates, and executes daily ops for trucking fleets",Active,B2B; Supply Chain and Logistics,2,"New York, NY, USA"
Idler,S25,https://www.ycombinator.com/companies/idler,https://idler.ai/,Reinforcement learning environments. ,Active,"B2B; Engineering, Product and Design",14,"San Francisco, CA, USA"
Floot,S25,https://www.ycombinator.com/companies/floot,https://floot.com,The easiest way for non-coders to build apps with AI.,Active,"B2B; Engineering, Product and Design",2,
Alara,S25,https://www.ycombinator.com/companies/alara,http://alaradental.com,Procurement Platform for Dental Offices,Active,B2B,,
Socratix AI,S25,https://www.ycombinator.com/companies/socratix-ai,https://getsocratix.ai,AI coworkers for fraud and risk teams.,Active,B2B; Operations,3,
Minimal AI,S25,https://www.ycombinator.com/companies/minimal-ai,https://gominimal.ai/,AI Agents for E-commerce Customer Support,Active,B2B,3,
Risely AI,S25,https://www.ycombinator.com/companies/risely-ai,https://www.risely.ai/,AI agents that automate administrative work across college campuses. ,Active,Education,9,
Omnara,S25,https://www.ycombinator.com/companies/omnara,https://omnara.com,Mobile & Web Interface for Claude Code & Codex,Active,"B2B; Engineering, Product and Design",3,"San Francisco, CA, USA"
Knowlify,S25,https://www.ycombinator.com/companies/knowlify,https://knowlify.net/,Convert textual content into explainer videos in < 15s,Active,B2B,4,"San Francisco, CA, USA"
Autosana,S25,https://www.ycombinator.com/companies/autosana,https://autosana.ai,AI Agents for Mobile & Web QA,Active,"B2B; Engineering, Product and Design",3,
April,S25,https://www.ycombinator.com/companies/april,https://tryapril.com,Voice AI Executive Assistant,Active,Consumer,2,"San Francisco, CA, USA"
Iron Grid,S25,https://www.ycombinator.com/companies/iron-grid,https://getirongrid.com/,AI Insurance for hardware.,Active,Fintech; Insurance,2,
Finto,S25,https://www.ycombinator.com/companies/finto-de,https://www.gofinto.com/,AI accounting for enterprise finance teams,Active,B2B; Finance and Accounting,7,"Munich, Germany"
Motives,S25,https://www.ycombinator.com/companies/motives,https://motives.ai/,Consumer focus groups run by AI,Active,B2B; Marketing,,"London, UK"
Relling,S25,https://www.ycombinator.com/companies/relling,https://relling.co,RL and Research Infrastructure for Robotics & World Models,Active,B2B; Infrastructure,,"San Francisco, CA, USA"
Char,S25,https://www.ycombinator.com/companies/char,https://char.com,Open source AI notepad for meetings,Active,B2B; Productivity,4,
Manufact (formerly mcp-use),S25,https://www.ycombinator.com/companies/manufact,https://manufact.com,Open source SDK & cloud infrastructure for MCP Servers & ChatGPT Apps ,Active,B2B; Infrastructure,3,
Novaflow,S25,https://www.ycombinator.com/companies/novaflow,https://www.novaflowapp.com/,The AI data analyst for biology labs,Active,Healthcare,2,"San Francisco, CA, USA"
Perseus Defense,S25,https://www.ycombinator.com/companies/perseus-defense,https://perseusdefense.com,America's Golden Dome for Drones,Active,Industrials; Defense,3,
Phases,S25,https://www.ycombinator.com/companies/phases,https://phases.ai,"Automating clinical trials, starting with patient recruitment.",Active,Healthcare; Healthcare IT,3,"San Francisco, CA, USA"
Solva,S25,https://www.ycombinator.com/companies/solva,https://solvatechnology.com,Automates insurance claims and stops incorrect payouts,Active,Fintech; Insurance,15,
Albacore Inc.,S25,https://www.ycombinator.com/companies/albacore-inc,https://www.albacore.inc,Autonomous undersea vehicles to deter maritime invasions.,Active,Government,15,"Philadelphia, PA, USA"
GoRiff,S25,https://www.ycombinator.com/companies/goriff,https://goriff.com/,Cursor for music production,Active,Consumer,2,"San Francisco, CA, USA"
Mimos,S25,https://www.ycombinator.com/companies/mimos,https://www.trymimos.com/,Helping companies rank in AI search,Active,B2B,2,
Nozomio,S25,https://www.ycombinator.com/companies/nozomio,https://www.nozomio.com/,Context augmentation for agents,Active,"B2B; Engineering, Product and Design",1,
VibeFlow,S25,https://www.ycombinator.com/companies/vibeflow,https://vibeflow.ai/,"Lovable, n8n and a database all in one platform ",Active,B2B,,
Comena,S25,https://www.ycombinator.com/companies/comena,https://comena.ai,AI agents for distributors and manufacturers to automate order entry.,Active,B2B; Supply Chain and Logistics,2,
Normal,S25,https://www.ycombinator.com/companies/normal,https://www.normalfactory.com/,Deploying and integrating useful robots,Active,Industrials,2,"San Francisco, CA, USA"
GhostEye,S25,https://www.ycombinator.com/companies/ghosteye,https://ghosteye.ai,Vulnerability Management for Human Risk ,Active,B2B; Security,3,"New York, NY, USA"
Channel3,S25,https://www.ycombinator.com/companies/channel3,https://trychannel3.com,Database of every product on the internet,Active,B2B; Retail,5,"New York, NY, USA"
Epicenter,S25,https://www.ycombinator.com/companies/epicenter,https://epicenter.md,"ChatGPT's memory feature in an open, portable format",Active,Consumer,1,"San Francisco, CA, USA"
Costream,S25,https://www.ycombinator.com/companies/costream,https://www.costream.ai,Indexing human dialogue through digital products,Active,Consumer,2,"San Francisco, CA, USA"
Embedder,S25,https://www.ycombinator.com/companies/embedder,https://www.embedder.com,Cursor for Firmware,Active,"B2B; Engineering, Product and Design",4,"San Francisco, CA, USA"
Flai,S25,https://www.ycombinator.com/companies/flai,https://www.useflai.com/,We Bring Customers to Your Dealership,Active,Industrials; Automotive,12,
b12 Labs,S25,https://www.ycombinator.com/companies/b12-labs,https://b12-labs.com/,Chemical Copilot for Pharma and Biotech,Active,Healthcare; Drug Discovery and Delivery,2,"San Francisco, CA, USA"
Fulcrum,S25,https://www.ycombinator.com/companies/fulcrum,https://fulcrumresearch.ai,The agentic debugger for AI systems,Active,B2B; Analytics,2,
Trace,S25,https://www.ycombinator.com/companies/trace-so,https://www.trace.so/,Context-aware orchestration between humans and AI.,Active,B2B; Productivity,3,"San Francisco, CA, USA"
Interface,S25,https://www.ycombinator.com/companies/theinterface,https://www.theinterface.com,The frontier lab for visual simulation,Active,Consumer,2,"New York, NY, USA"
IronLedger.ai,S25,https://www.ycombinator.com/companies/ironledger-ai,https://ironledger.ai,AI agents for property accounting,Active,Real Estate and Construction; Housing and Real Estate,2,
Doe,S25,https://www.ycombinator.com/companies/doe,https://doe.so/,"The boring stuff, handled. Everything else, supercharged.",Active,B2B,4,"San Francisco, CA, USA"
Louiza Labs,S25,https://www.ycombinator.com/companies/louiza-labs,https://www.louizalabs.co,Hebbia for Pharmaceutical Evidence,Active,B2B; Analytics,2,"San Francisco, CA, USA"
Parachute,S25,https://www.ycombinator.com/companies/parachute,https://parachute-ai.com,Infrastructure for hospitals to monitor and deploy clinical AI ,Active,Healthcare; Healthcare IT,2,
Riverbank,S25,https://www.ycombinator.com/companies/riverbank,https://www.riverbank.sh/,AI-native Red Teaming and Offensive Security ,Active,B2B,1,"San Francisco, CA, USA"
Kalinda,S25,https://www.ycombinator.com/companies/kalinda,https://www.kalinda.ai/,Deep research for class action law firms,Active,B2B; Legal,2,
Stellon Labs,S25,https://www.ycombinator.com/companies/stellon-labs,https://stellonlabs.com/,Building tiny frontier AI models that run on edge devices,Active,"B2B; Engineering, Product and Design",2,"San Francisco, CA, USA"
BootLoop,S25,https://www.ycombinator.com/companies/bootloop,https://bootloop.ai/,"Firmware in minutes, not months - rigorously tested on real hardware",Active,"B2B; Engineering, Product and Design",3,"San Francisco, CA, USA"
Nexa Labs,S25,https://www.ycombinator.com/companies/nexa-labs,https://nexa.farm/,Implantable microchips and AI for cattle monitoring,Active,Industrials; Agriculture,5,"San Francisco, CA, USA"
AgentHub,S25,https://www.ycombinator.com/companies/agenthub-2,https://www.agenthublabs.com,The simulation and evaluation engine for AI agents,Active,B2B,2,
cocreate,S25,https://www.ycombinator.com/companies/cocreate,https://cocreate.so,video production software,Active,Consumer; Content,4,"San Francisco, CA, USA"
Slashy,S25,https://www.ycombinator.com/companies/slashy,https://www.slashy.com/,Cursor for Email,Active,B2B; Productivity,3,"San Francisco, CA, USA"
Wedge,S25,https://www.ycombinator.com/companies/wedge,https://www.wedge.health,Palantir for Healthcare AI Agents,Active,Healthcare,2,"San Francisco, CA, USA"
CareSwift,S25,https://www.ycombinator.com/companies/careswift,https://www.careswift.com/,AI scribe for Ambulance Reports,Active,Healthcare,2,"New York, NY, USA"
Pangolin,S25,https://www.ycombinator.com/companies/pangolin,https://pangolin.net,"Identity-aware VPN and proxy for remote access to anything, anywhere.",Active,B2B; Infrastructure,2,"San Francisco, CA, USA"
Kestroll,S25,https://www.ycombinator.com/companies/kestroll,,,Active,B2B; Operations,2,"San Francisco, CA, USA"
Tesora,S25,https://www.ycombinator.com/companies/tesora,https://tesora.ai,AI-Native Software for Operations and Finance Teams,Active,B2B; Operations,2,
DeepAware AI,S25,https://www.ycombinator.com/companies/deepaware-ai,https://deepawareai.com/,Help AI data centers unlock more compute and become more efficient,Active,B2B; Infrastructure,2,"San Francisco, CA, USA"
Stockline,S25,https://www.ycombinator.com/companies/stockline,https://stockline.ai,AI-native ERP for food wholesalers,Active,B2B,2,"San Francisco, CA, USA"
Sagekit,S25,https://www.ycombinator.com/companies/sagekit,https://sagekit.com,AI workspace for research and writing,Active,B2B; Productivity,2,"San Francisco, CA, USA"
Proliferate,S25,https://www.ycombinator.com/companies/proliferate,https://proliferate.com?utm_source=yc&utm_medium=referral&utm_campaign=profile,The autonomous engineering organization,Active,"B2B; Engineering, Product and Design",2,"San Francisco, CA, USA"
DeepGrove,S25,https://www.ycombinator.com/companies/deepgrove,https://deepgrove.ai,Frontier Intelligence. On Any Device.,Active,B2B,3,
Frizzle,S25,https://www.ycombinator.com/companies/frizzle,https://www.frizzle.com,AI Grading for Teachers,Active,Education,2,"San Francisco, CA, USA"
Skope,S25,https://www.ycombinator.com/companies/skope,https://useskope.com,AI Agents for SMB Law Firms.,Active,B2B,2,"San Francisco, CA, USA"
OnDeck AI,S25,https://www.ycombinator.com/companies/ondeck-ai,https://www.ondeckai.com,"Analyze any footage, without training a model",Active,B2B; Analytics,5,"Vancouver, BC, Canada"
Alter,S25,https://www.ycombinator.com/companies/alter,https://alterai.dev,Secure access control and authorization platform for agent workflows,Active,B2B; Security,2,"New York, NY, USA"
Imprezia,S25,https://www.ycombinator.com/companies/imprezia,https://imprezia.ai,The World's First AI Ad Network.,Active,B2B; Infrastructure,3,
Lilac,S25,https://www.ycombinator.com/companies/lilac,https://getlilac.com,Spot GPUs that use idle GPUs from enterprises,Active,B2B,2,"San Francisco, CA, USA"
Janet AI,S25,https://www.ycombinator.com/companies/tryjanet,https://janet.ai,The AI-Native Jira,Active,B2B,2,"San Francisco, CA, USA"
Cyberdesk,S25,https://www.ycombinator.com/companies/cyberdesk,https://www.cyberdesk.io,Self learning computer use agent for developers,Active,"B2B; Engineering, Product and Design",2,"San Francisco, CA, USA"
Panels,S25,https://www.ycombinator.com/companies/panels,https://www.usepanels.com/,Audio Data for AI Labs,Active,"B2B; Engineering, Product and Design",2,"San Francisco, CA, USA"
Wafer,S25,https://www.ycombinator.com/companies/wafer,https://www.wafer.ai,AI that makes AI fast,Active,"B2B; Engineering, Product and Design",4,"San Francisco, CA, USA"
Orange Slice,S25,https://www.ycombinator.com/companies/orange-slice,https://orangeslice.ai,Agentic sales enrichment spreadsheet,Active,B2B; Sales,2,
Monarcha,S25,https://www.ycombinator.com/companies/monarcha,https://monarcha.ai,An expert for your spatial data,Active,B2B,2,"San Francisco, CA, USA"
Lotas,S25,https://www.ycombinator.com/companies/lotas,https://www.lotas.ai,AI for Data Science and 3D,Active,B2B; Analytics,2,"San Francisco, CA, USA"
Design Arena,S25,https://www.ycombinator.com/companies/design-arena,https://www.designarena.ai/,World's largest crowdsourced benchmark for AI-generated design,Active,Consumer,3,"San Francisco, CA, USA"
EffiGov,S25,https://www.ycombinator.com/companies/effigov,https://effigov.com,The AI OS for Cities,Active,Government,3,"San Francisco, CA, USA"
bitrig,S25,https://www.ycombinator.com/companies/bitrig,https://bitrig.com,"Vibe code, test, and deploy Swift apps. All from your iPhone.",Active,"B2B; Engineering, Product and Design",3,
Lark,S25,https://www.ycombinator.com/companies/lark,https://getlark.ai/,The E2E testing layer for AI-driven development,Active,"B2B; Engineering, Product and Design",2,"San Francisco, CA, USA"
Topological,S25,https://www.ycombinator.com/companies/topological,https://www.topological.com,Physics-based foundation models for CAD optimization.,Active,"B2B; Engineering, Product and Design",2,
datafruit,S25,https://www.ycombinator.com/companies/datafruit,https://datafruit.dev/,AI DevOps Engineer,Active,"B2B; Engineering, Product and Design",4,"San Francisco, CA, USA"
ContextFort,S25,https://www.ycombinator.com/companies/contextfort,https://contextfort.ai/,Visibility and Controls for Browser Agents,Active,B2B; Security,2,"San Francisco, CA, USA"
ZeroEval,S25,https://www.ycombinator.com/companies/zeroeval,https://zeroeval.com,Auto-optimizer for AI agents,Active,B2B,2,"New York, NY, USA"
Verne Robotics,S25,https://www.ycombinator.com/companies/verne-robotics,https://vernerobotics.com/,AI models that teach robots new skills in hours,Active,Industrials; Manufacturing and Robotics,4,"San Francisco, CA, USA"
Playgent,S25,https://www.ycombinator.com/companies/playgent,https://useplaygent.com,Sandboxes for AI agents,Active,Healthcare; Healthcare IT,2,"San Francisco, CA, USA"
Liva AI,S25,https://www.ycombinator.com/companies/liva-ai,https://www.theliva.ai,Audio & Video Data,Active,B2B,2,"San Francisco, CA, USA"
Tidy,S25,https://www.ycombinator.com/companies/tidy,https://withtidy.com,Does anything you can imagine with a text,Active,Consumer,2,"San Francisco, CA, USA"
Shor,S25,https://www.ycombinator.com/companies/shor,https://www.tryshor.com,"The fastest, most affordable payroll for global teams",Active,Fintech; Payments,4,"San Francisco, CA, USA"
Golpo,S25,https://www.ycombinator.com/companies/golpo,https://video.golpoai.com/,Most Powerful AI Video Gen Model for Explainer Videos From Documents,Active,B2B; Productivity,4,"San Francisco, CA, USA"
gitdot,S25,https://www.ycombinator.com/companies/gitdot,https://www.gitdot.io/,A better GItHub,Active,B2B; Productivity,2,
Lanesurf,S25,https://www.ycombinator.com/companies/lanesurf,https://www.lanesurf.com/,Voice AI for booking freight,Active,B2B,4,"San Francisco, CA, USA"
Astor,S25,https://www.ycombinator.com/companies/astor,https://astor.app/,AI advisor for retail investors,Active,Fintech; Consumer Finance,5,"San Francisco, CA, USA"
Blank Bio,S25,https://www.ycombinator.com/companies/blank-bio,http://blank.bio/,RNA-based AI for better drugs and smarter clinical trials.,Active,Healthcare; Therapeutics,3,"San Francisco, CA, USA"
truthsystems,S25,https://www.ycombinator.com/companies/truthsystems,https://www.truthsystems.ai,Automatically blocking risky behavior with real-time governance agents,Active,B2B; Infrastructure,3,"San Francisco, CA, USA"
AgentMail,S25,https://www.ycombinator.com/companies/agentmail,https://agentmail.to,Email Inboxes for AI Agents,Active,B2B; Infrastructure,6,"San Francisco, CA, USA"
TraceRoot.AI,S25,https://www.ycombinator.com/companies/traceroot-ai,https://traceroot.ai,Open source AI agents auto-fix your production bugs,Active,"B2B; Engineering, Product and Design",2,
Halluminate,S25,https://www.ycombinator.com/companies/halluminate,https://halluminate.ai/,Data and RL environments to automate knowledge work,Active,B2B,2,"San Francisco, CA, USA"
MangoDesk,S25,https://www.ycombinator.com/companies/mangodesk,https://www.mangodesk.com/,RL environments for software engineering,Active,B2B,2,"San Francisco, CA, USA"
The Prompting Company,S25,https://www.ycombinator.com/companies/the-prompting-company,https://www.promptingcompany.com,We help products get mentioned in ChatGPT.,Active,B2B; Marketing,4,
Acrely,S25,https://www.ycombinator.com/companies/acrely,https://www.acrely.ai,Enterprise Voice Agents,Active,B2B,6,
Dedalus Labs,S25,https://www.ycombinator.com/companies/dedalus-labs,https://www.dedaluslabs.ai/,Connect any LLM to any MCP tools and create complex agents in minutes.,Active,B2B,9,"San Francisco, CA, USA"
Closera,S25,https://www.ycombinator.com/companies/closera,https://closera.com,AI employees for commercial real estate,Active,B2B,2,"San Francisco, CA, USA"
Meteor,S25,https://www.ycombinator.com/companies/meteor,https://browse.dev,An AI-Native Browser,Active,Consumer,2,"San Francisco, CA, USA"
GETASAP,S25,https://www.ycombinator.com/companies/getasap,https://www.getasap.us,8-hour Produce Distribution for Retailers of Any Size,Active,B2B; Supply Chain and Logistics,17,"San Francisco, CA, USA"
Adaptional,S25,https://www.ycombinator.com/companies/adaptional,https://www.adaptional.com/,AI underwriting for insurance,Active,B2B,,"San Francisco, CA, USA"
Pingo AI,S25,https://www.ycombinator.com/companies/pingo-ai,https://pingo.ai,AI companion that helps you learn languages,Active,Consumer,5,
Rid,S25,https://www.ycombinator.com/companies/rid,https://rid.me,Sell with a text.,Active,Consumer,2,"San Francisco, CA, USA"
Synthetic Society,S25,https://www.ycombinator.com/companies/synthetic-society,https://syntheticsociety.ai/,Synthetic Users to Simulate Real Users,Active,"B2B; Engineering, Product and Design",2,"San Francisco, CA, USA"
Cactus,S25,https://www.ycombinator.com/companies/cactus,https://www.cactuscompute.com/,Low-latency AI engine for mobile devices & wearables,Active,"B2B; Engineering, Product and Design",8,"San Francisco, CA, USA"
Nixo,S25,https://www.ycombinator.com/companies/nixo,https://withnixo.com/,The first ops platform for forward deployed engineers,Active,B2B,4,
Serafis,S25,https://www.ycombinator.com/companies/serafis,https://serafis.ai,The AI knowledge graph for institutional investors,Active,B2B,4,"San Francisco, CA, USA"
Wayline,S25,https://www.ycombinator.com/companies/wayline,https://wayline.com,AI voice for property managers,Active,Real Estate and Construction,2,
Ambral,S25,https://www.ycombinator.com/companies/ambral,https://www.ambral.com/,AI Account Managers,Active,B2B; Sales,2,
Fluidize,S25,https://www.ycombinator.com/companies/fluidize,https://fluidize.ai,Helping scientists and engineers run experiments with AI. ,Active,"B2B; Engineering, Product and Design",3,"San Francisco, CA, USA"
Autumn,S25,https://www.ycombinator.com/companies/autumn,https://useautumn.com,Billing infrastructure for AI,Active,B2B,2,
Stormy AI,S25,https://www.ycombinator.com/companies/stormy-ai,https://stormy.ai,Al platform that makes social marketing as easy as running a Google…,Active,B2B; Marketing,5,"San Francisco, CA, USA"
Nuntius,S25,https://www.ycombinator.com/companies/nuntius,https://www.nuntius.ai,Making Models Follow Rules.,Inactive,B2B; Infrastructure,2,"San Francisco, CA, USA"
